"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Debt","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","London","Inner London - East","35","[c]","47790","46950"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","London","Inner London - West","40","[c]","50790","52410"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","London","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Wales","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Wales","West Wales and The Valleys","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","41960","40780"
"Leaver CS","2021","Declared non-disabled","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","Inner London - East","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","Inner London - West","40","[c]","52770","51580"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North East (England)","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","Inner London - West","140","[c]","50310","50570"
"Leaver CS","2021","Declared non-disabled","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North East (England)","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","West Midlands (England)","West Midlands","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","East Midlands (England)","Derbyshire and Nottinghamshire","175","[c]","25830","21170"
"Leaver CS","2021","Declared non-disabled","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","165","[c]","24200","20100"
"Leaver CS","2021","Declared non-disabled","No function","East Midlands (England)","Lincolnshire","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","East of England","Bedfordshire and Hertfordshire","80","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","East of England","East Anglia","270","[c]","35100","26600"
"Leaver CS","2021","Declared non-disabled","No function","East of England","Essex","60","[c]","28460","21720"
"Leaver CS","2021","Declared non-disabled","No function","London","Inner London - East","265","[c]","45100","38890"
"Leaver CS","2021","Declared non-disabled","No function","London","Inner London - West","475","[c]","46150","37410"
"Leaver CS","2021","Declared non-disabled","No function","London","Outer London - East and North East","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","London","Outer London - South","45","[c]","28760","25600"
"Leaver CS","2021","Declared non-disabled","No function","London","Outer London - West and North West","135","[c]","34900","28040"
"Leaver CS","2021","Declared non-disabled","No function","North East (England)","Northumberland and Tyne and Wear","70","[c]","25100","20930"
"Leaver CS","2021","Declared non-disabled","No function","North East (England)","Tees Valley and Durham","125","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","North West (England)","Cheshire","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","North West (England)","Cumbria","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","North West (England)","Greater Manchester","195","[c]","33240","23690"
"Leaver CS","2021","Declared non-disabled","No function","North West (England)","Lancashire","130","[c]","25240","22560"
"Leaver CS","2021","Declared non-disabled","No function","North West (England)","Merseyside","115","[c]","31600","26380"
"Leaver CS","2021","Declared non-disabled","No function","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Scotland","Eastern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Scotland","North Eastern Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Scotland","West Central Scotland","65","[c]","29360","23450"
"Leaver CS","2021","Declared non-disabled","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","150","[c]","34530","29530"
"Leaver CS","2021","Declared non-disabled","No function","South East (England)","Hampshire and Isle of Wight","160","[c]","28320","23050"
"Leaver CS","2021","Declared non-disabled","No function","South East (England)","Kent","155","[c]","23610","20100"
"Leaver CS","2021","Declared non-disabled","No function","South East (England)","Surrey, East and West Sussex","115","[c]","28960","28400"
"Leaver CS","2021","Declared non-disabled","No function","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","South West (England)","Devon","80","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","South West (England)","Dorset and Somerset","105","[c]","30400","27130"
"Leaver CS","2021","Declared non-disabled","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","295","[c]","31930","26380"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Wales","East Wales","180","[c]","32230","26920"
"Leaver CS","2021","Declared non-disabled","No function","Wales","West Wales and The Valleys","205","[c]","22730","21590"
"Leaver CS","2021","Declared non-disabled","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","95","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","West Midlands (England)","Shropshire and Staffordshire","145","[c]","23940","21170"
