"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","East Lancashire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","AA/AO","Female","50","[c]","20210","20650"
"Leaver Dept.","2021","Glasgow City","Outside London","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","EO","Female","45","[c]","25880","25750"
"Leaver Dept.","2021","Glasgow City","Outside London","EO","Male","40","[c]","26110","26890"
"Leaver Dept.","2021","Glasgow City","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","SEO/HEO","Female","35","[c]","32650","33170"
"Leaver Dept.","2021","Glasgow City","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","EO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","SEO/HEO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
