"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Planning Inspectorate","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Public Health England","London","London","15","[c]","45280","40070"
"Leaver CS","2021","Digital, Data & Technology","Queen Elizabeth II Centre","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Registers of Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Prison Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Serious Fraud Office","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Hydrographic Office","South West (England)","Outside London","15","[c]","35080","35160"
"Leaver CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Wales","Outside London","25","[c]","42450","37900"
"Leaver CS","2021","Digital, Data & Technology","Vehicle Certification Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cabinet Office (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Centre for Environment, Fisheries and Aquaculture Science","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Companies House","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Competition and Markets Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Crown Commercial Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Crown Prosecution Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Defence Equipment and Support","South West (England)","Outside London","15","[c]","33580","33250"
"Leaver CS","2021","Finance","Defence Science and Technology Laboratory","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Defence Science and Technology Laboratory","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Defence Science and Technology Laboratory","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Driver and Vehicle Licensing Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Driver and Vehicle Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","FCDO Services","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Forestry and Land Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Government Actuary's Department","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Health and Safety Executive","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Insolvency Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Legal Aid Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Maritime and Coastguard Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Medicines and Healthcare Products Regulatory Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","East of England","Outside London","10","[c]","41510","43040"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","North West (England)","Outside London","10","[c]","24870","21580"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","South East (England)","Outside London","20","[c]","34880","32710"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","South West (England)","Outside London","20","[c]","39230","40580"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","London","London","10","[c]","55420","57490"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Planning Inspectorate","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Public Health England","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Public Health England","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Registers of Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Forestry","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Prison Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","The National Archives","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","United Kingdom Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Valuation Office Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Valuation Office Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Veterinary Medicines Directorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","North East (England)","Outside London","10","[c]","22460","21050"
"Leaver CS","2021","Grants Management","Rural Payments Agency","North West (England)","Outside London","25","[c]","23190","21050"
"Leaver CS","2021","Grants Management","Rural Payments Agency","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","South West (England)","Outside London","10","[c]","26630","25700"
"Leaver CS","2021","Grants Management","Rural Payments Agency","West Midlands (England)","Outside London","15","[c]","23390","21050"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Yorkshire and The Humber","Outside London","10","[c]","26420","22980"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","London","London","15","[c]","54790","57120"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","North East (England)","Outside London","15","[c]","21210","20800"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Companies House","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Commercial Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Equipment and Support","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Science and Technology Laboratory","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Science and Technology Laboratory","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Licensing Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","FCDO Services","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Forestry and Land Scotland","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Government Legal Department","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Health and Safety Executive","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury (excl. agencies)","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Insolvency Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Maritime and Coastguard Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Met Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","London","London","15","[c]","63320","48980"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","Outside London","15","[c]","23860","21370"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Scotland","Outside London","10","[c]","26750","22080"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","Outside London","15","[c]","28880","22080"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","Outside London","10","[c]","26130","21020"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Savings and Investments","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Public Health England","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Public Health England","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Courts and Tribunals Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Prison Service","Scotland","Outside London","10","[c]","34820","33650"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Hydrographic Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Valuation Office Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Valuation Office Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Valuation Office Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Prison and Probation Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Maritime and Coastguard Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Prison Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Hydrographic Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","London","10","[c]","69520","74810"
"Leaver CS","2021","Legal","Crown Office and Procurator Fiscal Service","Scotland","Outside London","20","[c]","53760","52490"
"Leaver CS","2021","Legal","Crown Prosecution Service","East Midlands (England)","Outside London","20","[c]","39640","49400"
"Leaver CS","2021","Legal","Crown Prosecution Service","East of England","Outside London","20","[c]","36950","24060"
"Leaver CS","2021","Legal","Crown Prosecution Service","London","London","60","[c]","46480","51120"
"Leaver CS","2021","Legal","Crown Prosecution Service","North East (England)","Outside London","10","[c]","46130","55610"
