"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Croydon","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Croydon","London","EO","20","[c]","29370","28850"
"Leaver CS","2021","30-39","Croydon","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Croydon","London","SEO/HEO","15","[c]","38900","37830"
"Leaver CS","2021","30-39","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derby","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derby","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon CC","Outside London","AA/AO","40","[c]","20260","20940"
"Leaver CS","2021","30-39","Devon CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset CC","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dudley","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dumfries and Galloway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Durham CC","Outside London","AA/AO","35","[c]","20780","21010"
"Leaver CS","2021","30-39","Durham CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Durham CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Durham CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ealing","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ealing","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Cumbria","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Derbyshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Kent","Outside London","AA/AO","10","[c]","22710","23590"
"Leaver CS","2021","30-39","East Kent","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Riding of Yorkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Surrey","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Surrey","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Sussex CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Enfield","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Haven Gateway","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Thames Gateway","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Falkirk","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Falkirk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Flintshire and Wrexham","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Flintshire and Wrexham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Glasgow City","Outside London","AA/AO","20","[c]","20900","21010"
"Leaver CS","2021","30-39","Glasgow City","Outside London","EO","25","[c]","26650","27150"
"Leaver CS","2021","30-39","Glasgow City","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Glasgow City","Outside London","SEO/HEO","15","[c]","38150","36530"
"Leaver CS","2021","30-39","Gloucestershire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester North East","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester North East","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester North West","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester North West","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South East","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South West","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South West","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gwent Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gwent Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gwent Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gwynedd","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hackney and Newham","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Haringey and Islington","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Haringey and Islington","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Harrow and Hillingdon","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Harrow and Hillingdon","London","EO","15","[c]","28960","28670"
"Leaver CS","2021","30-39","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hartlepool and Stockton-on-Tees","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heart of Essex","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heart of Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, County of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, County of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hertfordshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hertfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hertfordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hounslow and Richmond upon Thames","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hounslow and Richmond upon Thames","London","EO","10","[c]","27230","27720"
"Leaver CS","2021","30-39","Hounslow and Richmond upon Thames","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hounslow and Richmond upon Thames","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Isle of Anglesey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Isle of Anglesey","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Isle of Anglesey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Isle of Wight","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent Thames Gateway","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kingston upon Hull, City of","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lambeth","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lambeth","London","EO","10","[c]","33740","32200"
"Leaver CS","2021","30-39","Lambeth","London","G6/G7","15","[c]","53760","52750"
"Leaver CS","2021","30-39","Lambeth","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lambeth","London","SEO/HEO","35","[c]","38720","39400"
"Leaver CS","2021","30-39","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancaster and Wyre","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leeds","Outside London","AA/AO","45","[c]","20640","21010"
"Leaver CS","2021","30-39","Leeds","Outside London","EO","25","[c]","26560","27570"
"Leaver CS","2021","30-39","Leeds","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leeds","Outside London","SEO/HEO","15","[c]","35480","34450"
"Leaver CS","2021","30-39","Leeds","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicester","Outside London","AA/AO","20","[c]","20440","21010"
"Leaver CS","2021","30-39","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire CC and Rutland","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire CC and Rutland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lewisham and Southwark","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lewisham and Southwark","London","EO","10","[c]","27600","28170"
"Leaver CS","2021","30-39","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","EO","15","[c]","29650","29930"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lisburn and Castlereagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Liverpool","Outside London","AA/AO","25","[c]","20820","21220"
"Leaver CS","2021","30-39","Liverpool","Outside London","EO","25","[c]","24450","24110"
"Leaver CS","2021","30-39","Liverpool","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Luton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Luton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Manchester","Outside London","AA/AO","30","[c]","20600","20920"
"Leaver CS","2021","30-39","Manchester","Outside London","EO","15","[c]","25650","25880"
"Leaver CS","2021","30-39","Manchester","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Manchester","Outside London","SEO/HEO","25","[c]","33080","31780"
"Leaver CS","2021","30-39","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medway","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merton, Kingston upon Thames and Sutton","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merton, Kingston upon Thames and Sutton","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Kent","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Lancashire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Milton Keynes","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Milton Keynes","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Milton Keynes","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Monmouthshire and Newport","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Monmouthshire and Newport","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Monmouthshire and Newport","Outside London","G6/G7","10","[c]","53580","49100"
"Leaver CS","2021","30-39","Monmouthshire and Newport","Outside London","SEO/HEO","15","[c]","36050","36750"
"Leaver CS","2021","30-39","North and North East Lincolnshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North and West Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Lanarkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Norwich and East Norfolk","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Norwich and East Norfolk","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Nottingham","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Nottingham","Outside London","EO","15","[c]","24420","24250"
"Leaver CS","2021","30-39","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Nottingham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","SEO/HEO","20","[c]","34650","35000"
"Leaver CS","2021","30-39","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Oxfordshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Oxfordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Perth and Kinross and Stirling","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Perth and Kinross and Stirling","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Perth and Kinross and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Peterborough","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Plymouth","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Plymouth","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Plymouth","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Portsmouth","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Portsmouth","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Portsmouth","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Powys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Redbridge and Waltham Forest","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Redbridge and Waltham Forest","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Borders","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Borders","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sefton","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sheffield","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sheffield","Outside London","EO","10","[c]","[c]","[c]"
