"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Government Internal Audit Agency","Unknown","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Communications","Inner London - West","London","10","10","45640","38290"
"In post","2021","Government Legal Department","Digital, Data and Technology","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Finance","Inner London - West","London","40","40","40350","31600"
"In post","2021","Government Legal Department","Human Resources","Inner London - West","London","60","60","37880","31180"
"In post","2021","Government Legal Department","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Knowledge and Information Management","Inner London - West","London","10","10","49830","51590"
"In post","2021","Government Legal Department","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","30","58010","53850"
"In post","2021","Government Legal Department","Legal","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Government Legal Department","Legal","Inner London - West","London","1900","1760","60100","60870"
"In post","2021","Government Legal Department","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Legal","West Yorkshire","Outside London","30","30","62540","61430"
"In post","2021","Government Legal Department","Operational Delivery","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Other","Inner London - West","London","330","320","31480","27580"
"In post","2021","Government Legal Department","Other","Outer London - South","London","40","40","36010","31640"
"In post","2021","Government Legal Department","Other","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Policy","Inner London - West","London","20","20","30860","28850"
"In post","2021","Government Legal Department","Policy","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Project Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Unknown","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Communications","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Digital, Data and Technology","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Digital, Data and Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Finance","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Finance","West Midlands","Outside London","10","10","41380","39000"
"In post","2021","Government Property Agency","Finance","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Finance","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Human Resources","Inner London - West","London","10","5","[c]","[c]"
"In post","2021","Government Property Agency","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","Inner London - West","London","15","15","45150","42100"
"In post","2021","Government Property Agency","Operational Delivery","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Operational Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other","Inner London - West","London","20","20","51500","52200"
"In post","2021","Government Property Agency","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Planning","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Planning","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Planning","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","Inner London - West","London","15","15","53760","54700"
"In post","2021","Government Property Agency","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","West Midlands","Outside London","10","10","55370","38000"
"In post","2021","Government Property Agency","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Commercial","Derbyshire and Nottinghamshire","Outside London","15","15","49070","45870"
"In post","2021","Health and Safety Executive","Commercial","Merseyside","Outside London","15","15","40160","33050"
"In post","2021","Health and Safety Executive","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Communications","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Communications","Merseyside","Outside London","30","30","43530","39390"
"In post","2021","Health and Safety Executive","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Digital, Data and Technology","Merseyside","Outside London","50","45","38530","31710"
"In post","2021","Health and Safety Executive","Digital, Data and Technology","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Digital, Data and Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Economics","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Economics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Finance","Merseyside","Outside London","20","20","51880","53430"
"In post","2021","Health and Safety Executive","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Human Resources","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Human Resources","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Human Resources","Merseyside","Outside London","35","35","46620","44120"
"In post","2021","Health and Safety Executive","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Knowledge and Information Management","Merseyside","Outside London","20","20","31810","29750"
"In post","2021","Health and Safety Executive","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Legal","Merseyside","Outside London","20","20","48900","55700"
"In post","2021","Health and Safety Executive","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","60","55","42950","45100"
"In post","2021","Health and Safety Executive","Operational Delivery","Cheshire","Outside London","30","30","41040","43330"
"In post","2021","Health and Safety Executive","Operational Delivery","Cumbria","Outside London","10","10","39640","36570"
"In post","2021","Health and Safety Executive","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","125","115","40740","31660"
"In post","2021","Health and Safety Executive","Operational Delivery","Devon","Outside London","30","25","41330","41480"
"In post","2021","Health and Safety Executive","Operational Delivery","East Anglia","Outside London","25","25","41220","40230"
"In post","2021","Health and Safety Executive","Operational Delivery","East Wales","Outside London","85","80","40530","43830"
"In post","2021","Health and Safety Executive","Operational Delivery","Eastern Scotland","Outside London","45","45","44190","46320"
"In post","2021","Health and Safety Executive","Operational Delivery","Essex","Outside London","40","40","47790","45710"
"In post","2021","Health and Safety Executive","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","50","46820","46320"
"In post","2021","Health and Safety Executive","Operational Delivery","Hampshire and Isle of Wight","Outside London","40","40","42700","40230"
"In post","2021","Health and Safety Executive","Operational Delivery","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Operational Delivery","Inner London - East","London","120","115","46330","44610"
"In post","2021","Health and Safety Executive","Operational Delivery","Inner London - West","London","10","10","51490","36080"
"In post","2021","Health and Safety Executive","Operational Delivery","Kent","Outside London","20","15","40380","42140"
"In post","2021","Health and Safety Executive","Operational Delivery","Merseyside","Outside London","485","460","39210","31710"
"In post","2021","Health and Safety Executive","Operational Delivery","North Eastern Scotland","Outside London","105","105","77580","90550"
"In post","2021","Health and Safety Executive","Operational Delivery","North Yorkshire","Outside London","45","45","28330","26370"
"In post","2021","Health and Safety Executive","Operational Delivery","Northumberland and Tyne and Wear","Outside London","70","65","42270","43830"
"In post","2021","Health and Safety Executive","Operational Delivery","South Yorkshire","Outside London","50","45","45130","41480"
"In post","2021","Health and Safety Executive","Operational Delivery","Surrey, East and West Sussex","Outside London","30","25","41790","45100"
"In post","2021","Health and Safety Executive","Operational Delivery","West Central Scotland","Outside London","65","60","43080","43830"
"In post","2021","Health and Safety Executive","Operational Delivery","West Midlands","Outside London","80","75","43770","46320"
"In post","2021","Health and Safety Executive","Operational Delivery","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Operational Delivery","West Yorkshire","Outside London","90","80","44880","46320"
"In post","2021","Health and Safety Executive","Policy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","Inner London - East","London","15","10","60350","58430"
"In post","2021","Health and Safety Executive","Policy","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","Merseyside","Outside London","50","45","43820","39390"
"In post","2021","Health and Safety Executive","Policy","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Project Delivery","Derbyshire and Nottinghamshire","Outside London","25","20","38640","34840"
"In post","2021","Health and Safety Executive","Project Delivery","Merseyside","Outside London","20","15","38880","35910"
"In post","2021","Health and Safety Executive","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","Merseyside","Outside London","10","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","220","200","43090","40020"
"In post","2021","Health and Safety Executive","Science and Engineering","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Merseyside","Outside London","100","95","37870","35910"
"In post","2021","Health and Safety Executive","Science and Engineering","North Yorkshire","Outside London","130","120","35460","33360"
"In post","2021","Health and Safety Executive","Science and Engineering","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Statistics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Statistics","Merseyside","Outside London","10","10","50910","58330"
"In post","2021","Health and Safety Executive","Statistics","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Inner London - West","London","20","20","42290","37550"
"In post","2021","HM Courts and Tribunals Service","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Inner London - West","London","60","60","40960","36800"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","26710","23120"
"In post","2021","HM Courts and Tribunals Service","Finance","Greater Manchester","Outside London","25","25","37680","34950"
"In post","2021","HM Courts and Tribunals Service","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Inner London - West","London","85","80","45790","40910"
"In post","2021","HM Courts and Tribunals Service","Finance","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","West Yorkshire","Outside London","10","10","26930","23570"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Greater Manchester","Outside London","15","15","24040","22940"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Inner London - West","London","40","40","44110","36800"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
