"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","London","Undeclared","45","[c]","35110","30780"
"Leaver CS","2021","Undeclared","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Outside London","Undeclared","135","[c]","28540","26310"
"Leaver CS","2021","Undeclared","Operational Delivery","Outside London","Unknown","85","[c]","26680","19520"
"Leaver CS","2021","Undeclared","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Outside London","Undeclared","45","[c]","26200","26510"
"Leaver CS","2021","Undeclared","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Outside London","Unknown","50","[c]","30960","34530"
"Leaver CS","2021","Undeclared","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Undeclared","70","[c]","26690","26120"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Unknown","370","[c]","27070","26890"
"Leaver CS","2021","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Unknown","40","[c]","40260","37980"
"Leaver CS","2021","Unknown","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Outside London","Unknown","90","[c]","40490","38110"
